job_id,fraudulent,salary_min,salary_max
11665,0,40000.0,50000.0
11673,1,21600.0,31200.0
11696,0,32000.0,36000.0
11706,0,35000.0,45000.0
11716,1,90000.0,100000.0
11720,0,50000.0,80000.0
11740,1,70000.0,80000.0
11747,0,0.0,0.0
11755,1,70000.0,80000.0
11756,1,55000.0,68000.0
11757,1,70000.0,80000.0
11758,1,65000.0,80000.0
11778,0,50000.0,58000.0
11809,0,55000.0,79000.0
11852,0,80000.0,150000.0
11854,0,30000.0,80000.0
11915,0,19000.0,24000.0
11942,0,35000.0,65000.0
11945,0,100000.0,120000.0
11947,0,24000.0,30000.0
11953,0,50000.0,80000.0
11956,0,100000.0,170000.0
11961,0,40000.0,90000.0
11971,0,50000.0,70000.0
11972,0,90000.0,100000.0
11973,0,90000.0,110000.0
11974,0,100000.0,120000.0
11975,0,90000.0,140000.0
11976,0,90000.0,120000.0
11977,0,80000.0,100000.0
11978,0,150000.0,200000.0
11979,0,90000.0,100000.0
11980,0,90000.0,120000.0
11986,0,29000.0,33000.0
11990,0,24000.0,36000.0
11995,0,29000.0,32000.0
12023,0,50.0,100.0
12058,0,77000.0,87000.0
12059,0,0.0,0.0
12067,0,80000.0,80000.0
12069,0,50000.0,85000.0
12072,0,50000.0,90000.0
12081,0,33000.0,100000.0
12083,0,40000.0,70000.0
12089,0,0.0,0.0
12095,0,45000.0,67000.0
12150,0,90000.0,110000.0
12159,0,115000.0,130000.0
12175,0,60000.0,75000.0
12225,0,25000.0,35000.0
12253,0,19000.0,24000.0
12254,0,85000.0,90000.0
12276,0,55000.0,75000.0
12285,0,0.0,30000.0
12300,0,35000.0,50000.0
12309,0,2500.0,2500.0
12312,1,44000.0,102000.0
12325,0,1050.0,1100.0
12355,0,50000.0,80000.0
12359,0,80.0,100.0
12361,0,50000.0,72000.0
12365,0,70000.0,105000.0
12374,0,80000.0,80000.0
12383,0,80000.0,110000.0
12390,0,0.0,0.0
12418,0,0.0,0.0
12420,0,0.0,0.0
12422,0,10.0,10.0
12425,0,0.0,0.0
12434,1,21600.0,31200.0
12448,0,100000.0,200000.0
12458,0,20000.0,27000.0
12502,0,0.0,0.0
12518,0,25000.0,30000.0
12597,0,0.0,0.0
12604,0,45000.0,63000.0
12613,0,60000.0,75000.0
12621,0,50000.0,60000.0
12632,0,32000.0,40000.0
12635,0,60000.0,100000.0
12650,0,45000.0,65000.0
12660,0,85000.0,95000.0
12676,0,100000.0,120000.0
12705,0,0.0,0.0
12713,0,100000.0,130000.0
12740,0,30000.0,50000.0
12750,0,50000.0,75000.0
12751,0,50000.0,80000.0
12803,0,45000.0,67000.0
12805,0,80000.0,250000.0
12823,0,45000.0,50000.0
12824,0,32000.0,50000.0
12850,0,0.0,0.0
12865,0,70000.0,100000.0
12866,0,85000.0,100000.0
12873,0,48000.0,60000.0
12875,0,90000.0,95000.0
12876,0,45000.0,120000.0
12890,0,27000.0,34280.0
12895,0,65000.0,80000.0
12896,0,33000.0,100000.0
12908,0,65000.0,75000.0
12922,0,40000.0,80000.0
12947,0,45000.0,50000.0
12952,0,40000.0,65000.0
12968,0,33000.0,100000.0
12983,0,90000.0,115000.0
13011,0,40000.0,40000.0
13024,0,75000.0,100000.0
13030,0,50000.0,100000.0
13036,0,1300.0,1500.0
13037,0,115000.0,130000.0
13075,0,25000.0,30000.0
13084,0,130000.0,160000.0
13100,0,0.0,0.0
13122,0,72000.0,144000.0
13153,0,10000.0,20000.0
13159,0,60000.0,75000.0
13162,0,90000.0,110000.0
13173,0,43000.0,69000.0
13183,0,50000.0,70000.0
13199,0,30000.0,40000.0
13201,0,100000.0,120000.0
13215,0,20000.0,40000.0
13227,0,60.0,65.0
13231,0,30000.0,40000.0
13233,0,65000.0,80000.0
13238,0,30000.0,40000.0
13262,0,80000.0,100000.0
13285,0,70000.0,120000.0
13305,0,30000.0,45000.0
13364,0,50000.0,80000.0
13366,0,40000.0,50000.0
13371,0,65.0,75.0
13373,0,40000.0,50000.0
13378,0,50.0,70.0
13382,0,100000.0,150000.0
13432,0,15600.0,15600.0
13445,0,70.0,150.0
13450,0,11.0,11.0
13459,0,60.0,90.0
13473,0,60.0,85.0
13478,0,30000.0,48000.0
13492,0,30000.0,30000.0
13500,0,0.0,0.0
13504,0,45000.0,55000.0
13510,0,38000.0,52000.0
13517,0,65.0,100.0
13538,0,110000.0,120000.0
13562,0,55000.0,70000.0
13581,0,45000.0,67000.0
13590,0,115.0,120.0
13600,0,45.0,70.0
13604,0,40000.0,100000.0
13609,0,40000.0,100000.0
13624,0,40000.0,70000.0
13645,0,35000.0,55000.0
13655,0,80000.0,110000.0
13660,0,65000.0,85000.0
13678,0,962.0,962.0
13728,0,78000.0,115000.0
13730,0,40000.0,60000.0
13736,0,30000.0,32000.0
13783,0,30000.0,40000.0
13792,0,48000.0,55000.0
13801,0,35000.0,48000.0
13829,0,33000.0,100000.0
13839,0,80000.0,130000.0
13860,0,65000.0,80000.0
13865,0,45000.0,67000.0
13874,0,33000.0,34000.0
13882,0,50000.0,90000.0
13894,0,40000.0,55000.0
13905,0,60000.0,80000.0
13907,0,40000.0,60000.0
13916,0,42000.0,80000.0
13921,0,50000.0,80000.0
13951,0,38000.0,65000.0
13992,0,25000.0,35000.0
13994,0,40000.0,50000.0
13995,0,80000.0,110000.0
14005,0,60000.0,150000.0
14016,0,30000.0,50000.0
14035,0,41600.0,50000.0
14050,0,80000.0,100000.0
14053,0,55000.0,75000.0
14064,0,20.0,25.0
14078,0,0.0,0.0
14086,0,45000.0,67000.0
14128,0,50000.0,60000.0
14129,1,63000.0,63000.0
14147,0,55000.0,75000.0
14148,0,55000.0,75000.0
14151,0,55000.0,75000.0
14165,0,30000.0,37000.0
14185,0,37000.0,41600.0
14197,0,20.0,20.0
14206,0,52000.0,100000.0
14212,0,33000.0,100000.0
14213,0,80000.0,120000.0
14216,0,33000.0,34000.0
14221,0,50000.0,85000.0
14224,0,35000.0,45000.0
14229,0,90000.0,110000.0
14238,0,130000.0,170000.0
14243,0,26000.0,30000.0
14259,0,91000.0,150000.0
14278,0,40000.0,100000.0
14280,0,60000.0,95000.0
14302,0,75000.0,100000.0
14329,0,40000.0,70000.0
14332,0,10000.0,100000.0
14337,0,36000.0,60000.0
14346,0,40000.0,100000.0
14356,0,65000.0,77000.0
14364,0,40.0,50.0
14365,0,30000.0,40000.0
14368,0,33000.0,39000.0
14382,0,100000.0,120000.0
14383,0,45000.0,67000.0
14418,0,1920.0,2000.0
14425,0,30000.0,35000.0
14432,0,50000.0,60000.0
14452,0,40000.0,60000.0
14471,0,50000.0,70000.0
14480,0,40000.0,70000.0
14484,0,45000.0,45000.0
14492,0,32000.0,42000.0
14499,0,50000.0,65000.0
14506,0,45000.0,70000.0
14507,0,28000.0,35000.0
14513,0,80000.0,90000.0
14518,0,50000.0,90000.0
14533,0,50000.0,70000.0
14545,0,70000.0,95000.0
14549,0,0.0,0.0
14580,0,30000.0,40000.0
14589,0,70.0,100.0
14600,0,30000.0,45000.0
14656,0,0.0,32000.0
14663,0,1150.0,1150.0
14696,0,50000.0,80000.0
14701,0,33000.0,34000.0
14708,0,60000.0,100000.0
14744,0,35000.0,100000.0
14767,0,40000.0,100000.0
14770,0,7.0,12000.0
14784,0,60000.0,80000.0
14800,0,115000.0,160000.0
14802,0,30000.0,50000.0
14806,0,130000.0,150000.0
14816,0,50000.0,90000.0
14834,0,20000.0,25000.0
14839,0,70000.0,100000.0
14846,0,50000.0,90000.0
14852,0,30000.0,50000.0
14863,0,65000.0,85000.0
14870,0,50000.0,80000.0
14875,0,30000.0,65000.0
14886,0,80000.0,120000.0
14905,0,80000.0,130000.0
14920,0,35000.0,45000.0
14928,0,0.0,0.0
14943,0,26000.0,30000.0
14952,0,50.0,65.0
14965,0,0.0,115.0
14966,0,0.0,0.0
14970,0,42000.0,80000.0
14971,0,25000.0,30000.0
14982,0,0.0,0.0
14988,0,14436.0,28000.0
15026,0,12000.0,18000.0
15028,0,0.0,0.0
15036,0,100000.0,130000.0
15038,0,48000.0,55000.0
15042,0,50000.0,80000.0
15046,0,110000.0,135000.0
15052,0,40.0,60.0
15063,0,45000.0,67000.0
15066,0,45000.0,80000.0
15074,0,55000.0,65000.0
15081,0,25.0,35.0
15082,0,38000.0,75000.0
15085,0,50000.0,150000.0
15136,0,0.0,0.0
15143,0,90000.0,130000.0
15144,0,90000.0,140000.0
15149,0,55000.0,70000.0
15156,0,45000.0,67000.0
15161,0,55000.0,75000.0
15200,1,48000.0,55000.0
15206,0,80000.0,120000.0
15211,0,70000.0,125000.0
15214,0,30000.0,40000.0
15215,0,18000.0,26000.0
15219,0,65000.0,90000.0
15232,0,40000.0,65000.0
15242,0,50000.0,65000.0
15245,0,24960.0,27040.0
15246,0,30000.0,48000.0
15251,0,40000.0,55000.0
15271,0,35000.0,50000.0
15294,0,75000.0,120000.0
15349,0,100000.0,150000.0
15355,0,55000.0,755000.0
15357,0,70000.0,125000.0
15392,0,30000.0,40000.0
15396,0,50000.0,80000.0
15397,0,45000.0,95000.0
15424,0,55000.0,70000.0
15430,0,2000.0,5000.0
15441,1,48000.0,58000.0
15461,0,0.0,0.0
15462,0,48000.0,60000.0
15469,0,20000.0,24000.0
15475,0,110000.0,140000.0
15484,0,10.0,10.0
15505,0,70000.0,125000.0
15511,0,50000.0,60000.0
15518,0,45000.0,67000.0
15520,0,45000.0,67000.0
15524,0,100000.0,125000.0
15556,0,100000.0,200000.0
15569,0,45000.0,55000.0
15590,0,45.0,85.0
15595,0,19200.0,33600.0
15596,0,60000.0,85000.0
15597,0,100000.0,130000.0
15598,0,35000.0,65000.0
15599,0,90000.0,130000.0
15600,0,70000.0,90000.0
15601,0,50000.0,80000.0
15615,0,18720.0,18720.0
15640,0,45000.0,67000.0
15646,0,38000.0,48000.0
15692,0,0.0,0.0
15723,0,50000.0,58000.0
15725,0,45000.0,50000.0
15739,0,40000.0,70000.0
15745,0,0.0,0.0
15757,0,60000.0,100000.0
15759,0,60000.0,130000.0
15761,0,42000.0,42000.0
15762,0,25000.0,30000.0
15763,0,200000.0,240000.0
15770,0,45000.0,70000.0
15798,0,750.0,750.0
15807,0,30000.0,50000.0
15837,0,24000.0,30000.0
15854,0,75000.0,110000.0
15875,0,120000.0,125000.0
15912,0,65000.0,120000.0
15922,0,35000.0,45000.0
15927,0,75000.0,95000.0
15929,1,3000.0,4000.0
15935,0,0.0,0.0
15936,0,30000.0,48000.0
15943,0,0.0,38000.0
15944,0,45000.0,60000.0
15966,0,30000.0,40000.0
15976,0,50000.0,90000.0
15982,0,175000.0,275000.0
15991,0,25000.0,30000.0
16021,0,45000.0,65000.0
16032,0,50000.0,90000.0
16036,0,35000.0,40000.0
16049,0,25000.0,45000.0
16064,0,110000.0,150000.0
16077,0,55000.0,65000.0
16114,0,80000.0,100000.0
16136,0,75000.0,85000.0
16150,0,60000.0,70000.0
16158,0,40000.0,45000.0
16174,0,200000.0,280000.0
16176,0,45000.0,67000.0
16182,0,70000.0,160000.0
16183,0,40000.0,50000.0
16184,0,40000.0,45000.0
16185,0,80000.0,90000.0
16188,0,30000.0,45000.0
16201,0,50000.0,100000.0
16203,0,70000.0,120000.0
16265,0,70000.0,85000.0
16276,0,33000.0,36000.0
16294,0,25000.0,40000.0
16316,0,100000.0,200000.0
16317,0,30000.0,45000.0
16333,0,65000.0,125000.0
16336,0,25000.0,35000.0
16347,0,80000.0,140000.0
16403,0,70000.0,90000.0
16433,0,45000.0,85000.0
16436,0,30000.0,50000.0
16444,0,120000.0,160000.0
16448,0,32000.0,45000.0
16450,0,95000.0,105000.0
16517,0,90.0,150.0
16529,0,0.0,0.0
16542,0,30.0,35.0
16545,0,40.0,55.0
16551,0,40.0,55.0
16554,0,100000.0,150000.0
16555,0,45000.0,175000.0
16561,0,143520.0,197600.0
16576,0,85000.0,150000.0
16578,0,145600.0,187200.0
16579,0,166400.0,260000.0
16590,0,25000.0,30000.0
16592,0,60000.0,70000.0
16595,0,55.0,125.0
16597,0,45.0,65.0
16601,0,50.0,65.0
16604,0,55.0,105.0
16605,0,33000.0,37000.0
16611,0,45.0,80.0
16629,0,166400.0,260000.0
16630,0,55.0,105.0
16649,0,25000.0,30000.0
16655,0,55.0,105.0
16667,0,143520.0,197600.0
16668,0,93600.0,122720.0
16669,0,25000.0,40000.0
16672,0,45.0,85.0
16675,0,50.0,65.0
16677,0,50.0,65.0
16694,0,30000.0,40000.0
16697,0,65000.0,140000.0
16709,0,45.0,80.0
16716,0,40000.0,60000.0
16723,0,208000.0,270400.0
16728,0,30000.0,40000.0
16730,0,30000.0,40000.0
16731,0,45.0,80.0
16740,0,20000.0,30000.0
16742,0,40000.0,45000.0
16744,0,83200.0,114400.0
16746,0,40000.0,45000.0
16751,0,93600.0,114400.0
16752,0,143520.0,197600.0
16754,0,156000.0,187200.0
16766,0,15.0,17.0
16767,0,80000.0,130000.0
16772,0,100000.0,130000.0
16782,0,25000.0,40000.0
16798,0,30000.0,40000.0
16806,0,30000.0,40000.0
16810,0,60000.0,90000.0
16811,0,20000.0,21000.0
16824,0,55.0,72.0
16830,0,80000.0,110000.0
16832,0,45.0,80.0
16837,0,0.0,0.0
16852,0,0.0,25000.0
16861,1,60000.0,100000.0
16862,1,40000.0,90000.0
16874,0,45.0,85.0
16884,0,60.0,150.0
16891,0,45.0,80.0
16892,0,60.0,150.0
16893,0,60.0,150.0
16895,0,60.0,150.0
16896,0,45.0,80.0
16897,0,80000.0,110000.0
16898,0,60.0,150.0
16900,0,55.0,105.0
16909,0,45.0,85.0
16915,0,55.0,105.0
16917,0,50.0,95.0
16922,0,45.0,67.0
16923,0,45.0,85.0
16928,0,45.0,67.0
16933,0,55.0,67.0
16935,0,45.0,67.0
16939,0,50.0,65.0
16943,0,50.0,65.0
16950,0,100000.0,150000.0
16951,0,55.0,125.0
16953,0,55.0,125.0
16966,0,30000.0,40000.0
16970,0,45.0,85.0
16981,0,35000.0,38000.0
16993,0,85000.0,150000.0
16994,0,85000.0,150000.0
16995,0,20000.0,30000.0
16998,0,80000.0,110000.0
17001,0,55.0,125.0
17004,0,45.0,80.0
17007,0,45.0,80.0
17029,0,27000.0,29000.0
17044,0,22000.0,30000.0
17045,0,20000.0,24000.0
17046,0,125000.0,135000.0
17049,0,75000.0,100000.0
17050,0,50000.0,100000.0
17055,0,166400.0,260000.0
17057,0,40000.0,45000.0
17094,0,20800.0,20800.0
17107,0,90000.0,110000.0
17117,0,50000.0,50000.0
17154,0,29000.0,32000.0
17162,0,1050.0,1050.0
17173,0,50000.0,100000.0
17177,0,35000.0,65000.0
17196,0,13.0,15.0
17202,0,75000.0,110000.0
17203,0,95000.0,105000.0
17213,0,60000.0,65000.0
17225,0,14000.0,36000.0
17234,0,10.0,10.0
17239,0,0.0,0.0
17245,0,85000.0,100000.0
17254,0,0.0,0.0
17258,0,85000.0,90000.0
17267,0,50000.0,70000.0
17268,0,55000.0,69000.0
17279,0,55000.0,75000.0
17284,0,40.0,100.0
17312,0,50000.0,55000.0
17313,0,50000.0,60000.0
17314,0,55000.0,65000.0
17319,0,50000.0,80000.0
17321,0,40000.0,55000.0
17355,0,50000.0,95000.0
17358,0,0.0,0.0
17363,0,40000.0,60000.0
17373,0,22000.0,26000.0
17382,0,60000.0,80000.0
17388,0,26000.0,28000.0
17390,1,16.0,20.0
17415,0,140.0,160.0
17421,0,42000.0,48000.0
17442,0,15500.0,16500.0
17451,0,30000.0,30000.0
17470,0,40000.0,50000.0
17495,0,70000.0,110000.0
17526,1,250000.0,500000.0
17539,1,13.0,20.0
17542,1,35000.0,40000.0
17555,1,0.0,0.0
17577,1,250000.0,500000.0
17578,1,10000.0,250000.0
17584,1,30000.0,35000.0
17589,1,250000.0,500000.0
17590,1,55000.0,68000.0
17603,1,7200.0,1380000.0
17606,1,21.0,63000.0
17618,1,2000.0,3000.0
17626,1,30000.0,42000.0
17627,1,0.0,0.0
17636,1,35000.0,40000.0
17639,1,20.0,25.0
17646,1,26000.0,50000.0
17650,1,21.0,63000.0
17651,1,25.0,30.0
17653,1,40000.0,60000.0
17657,1,25.0,25.0
17666,1,1000.0,2000.0
17667,1,20.0,25.0
17669,1,30000.0,60000.0
17673,1,23000.0,28000.0
17681,1,7200.0,1380000.0
17683,1,1517.0,1517.0
17686,1,30000.0,38000.0
17693,1,34000.0,42000.0
17699,1,15.0,19.0
17701,1,15.0,19.0
17712,1,7200.0,1380000.0
17717,1,35000.0,75000.0
17723,1,13.0,20.0
17725,1,21.0,31.0
17726,1,2000.0,4000.0
17729,1,0.0,0.0
17734,1,250000.0,500000.0
17735,1,30000.0,50000.0
17747,1,7200.0,1380000.0
17748,1,35000.0,45000.0
17754,1,7200.0,1380000.0
17755,1,48000.0,65000.0
17756,1,17.0,20.0
17760,1,30000.0,50000.0
17761,1,53000.0,67000.0
17765,1,22.0,61000.0
17770,1,48000.0,55000.0
17774,1,0.0,0.0
17776,1,17.0,20.0
17782,1,17000.0,21000.0
17784,1,15.0,19.0
17797,1,1000.0,3000.0
17808,1,30000.0,35000.0
17809,1,3700.0,3800.0
17813,1,130000.0,145000.0
17814,1,30000.0,50000.0
17817,1,15000.0,30000.0
17844,0,30000.0,50000.0
17845,0,0.0,0.0
17850,0,80000.0,100000.0
17875,0,80000.0,100000.0
